"","","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-03-15 01:30:00",1267,12.78,17.97,0.0463,0.0023,21.2751,3.6421,2.0006,1.0066,0.0229,0.0015,21.6289,2.7382,1.8548,1.0048,0.099,0.0093,22.4365,5.8151,2.2662,1.0271,0.0969,0.0109,22.5493,5.725,2.2617,1.0321,0.0599,0.0036,21.0667,4.1876,2.0684,1.0104,0.1145,0.0129,21.7771,6.4914,2.3419,1.0368,0.0678,0.0077,20.9435,4.5041,2.108,1.0228,0.0416,0.0024,21.7194,3.4599,1.9757,1.0074,0.0277,0.0021,22.0022,2.9216,1.8876,1.0061,0.1083,0.012,21.8182,6.2154,2.308,1.0361,0.0307,0.0027,21.5603,3.0377,1.9068,1.0082,0.1189,0.0143,21.9528,6.6845,2.36,1.043,0.1437,0.0422,22.2495,7.8167,2.49,1.1267,0.0549,0.0043,21.2367,3.9859,2.0424,1.0132,0.0651,0.0051,21.6179,4.3948,2.1091,1.0141,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 02:00:00",1268,12.78,17.97,0.0463,0.0023,21.0394,3.6424,2.0006,1.0064,0.0229,0.0015,21.371,2.7383,1.8548,1.0048,0.099,0.0093,22.1808,5.8148,2.2662,1.0272,0.0967,0.0107,22.2687,5.7154,2.2606,1.0318,0.0597,0.0038,20.8065,4.1776,2.0673,1.011,0.1146,0.0126,21.5329,6.4932,2.3419,1.0361,0.0678,0.0077,20.7298,4.5047,2.108,1.0225,0.0416,0.0023,21.4286,3.4603,1.9757,1.0071,0.0277,0.0021,21.7222,2.9214,1.8876,1.0063,0.108,0.0119,21.5466,6.2049,2.3069,1.0359,0.0306,0.0027,21.3162,3.0303,1.9057,1.0082,0.1189,0.0143,21.7112,6.685,2.36,1.0428,0.1435,0.0419,22.0159,7.8071,2.4889,1.1258,0.0547,0.0044,20.9928,3.9771,2.0413,1.0133,0.0649,0.0049,21.3272,4.3867,2.108,1.0136,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 02:30:00",1269,12.77,17.84,0.0461,0.0023,20.8668,3.6341,1.9995,1.0065,0.0227,0.0015,21.1325,2.7311,1.8537,1.005,0.0988,0.0092,21.8759,5.8051,2.2651,1.0269,0.0967,0.0106,21.972,5.7163,2.2606,1.0314,0.0595,0.0037,20.5929,4.1696,2.0662,1.0106,0.1144,0.0125,21.3107,6.4829,2.3408,1.0358,0.0676,0.0074,20.5217,4.497,2.1068,1.0218,0.0414,0.0023,21.223,3.4525,1.9746,1.007,0.0275,0.0021,21.4451,2.9142,1.8864,1.0063,0.1078,0.0116,21.2915,6.1959,2.3058,1.0351,0.0306,0.0025,21.0859,3.031,1.9057,1.0077,0.1187,0.0141,21.4533,6.675,2.3589,1.0423,0.1436,0.0416,21.7359,7.8103,2.4889,1.1249,0.0547,0.0045,20.7216,3.9766,2.0413,1.0136,0.0649,0.0049,21.0914,4.3866,2.108,1.0137,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 03:00:00",1270,12.77,17.59,0.0461,0.0021,20.5902,3.6349,1.9995,1.006,0.0226,0.0015,20.875,2.7244,1.8525,1.0049,0.0988,0.009,21.6234,5.8065,2.2651,1.0264,0.0965,0.0106,21.6755,5.7065,2.2594,1.0312,0.0593,0.0037,20.3356,4.1609,2.065,1.0105,0.1144,0.0124,21.0777,6.4838,2.3408,1.0355,0.0673,0.0076,20.2645,4.4867,2.1057,1.0222,0.0414,0.0025,20.9846,3.4518,1.9746,1.0074,0.0275,0.002,21.1682,2.9147,1.8864,1.006,0.1078,0.0116,21.0311,6.1962,2.3058,1.035,0.0304,0.0026,20.8202,3.0233,1.9045,1.0079,0.1187,0.0142,21.2066,6.674,2.3589,1.0426,0.1433,0.0415,21.4725,7.798,2.4877,1.1248,0.0545,0.0043,20.4588,3.9689,2.0402,1.0131,0.0647,0.0049,20.8229,4.3779,2.1068,1.0135,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 03:30:00",1271,12.77,17.39,0.0459,0.0021,20.3766,3.6271,1.9983,1.0059,0.0224,0.0016,20.5875,2.7173,1.8514,1.0051,0.0986,0.009,21.3518,5.7958,2.264,1.0264,0.0965,0.0105,21.4231,5.7073,2.2594,1.0309,0.0591,0.0038,20.062,4.1515,2.0639,1.0108,0.1141,0.0124,20.8641,6.4728,2.3397,1.0354,0.0671,0.0075,20.0592,4.4777,2.1046,1.0221,0.0412,0.0024,20.7298,3.4444,1.9735,1.0072,0.0273,0.0021,20.9079,2.9071,1.8853,1.0063,0.1076,0.0115,20.7846,6.1858,2.3046,1.0348,0.0304,0.0025,20.6011,3.0235,1.9045,1.0078,0.1187,0.0141,20.9572,6.6753,2.3589,1.0422,0.1431,0.0411,21.2202,7.7898,2.4866,1.1235,0.0543,0.0043,20.248,3.9605,2.039,1.0131,0.0649,0.0048,20.582,4.3873,2.108,1.0133,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 04:00:00",1272,12.77,17.29,0.0459,0.002,20.1741,3.6276,1.9983,1.0056,0.0224,0.0013,20.4013,2.7182,1.8514,1.0044,0.0986,0.0089,21.0914,5.7966,2.264,1.0261,0.0963,0.0105,21.1517,5.6967,2.2583,1.031,0.0588,0.0038,19.824,4.1428,2.0628,1.0107,0.1141,0.0124,20.6422,6.4726,2.3397,1.0354,0.0669,0.0074,19.8158,4.4694,2.1035,1.0217,0.0412,0.0023,20.4998,3.4449,1.9735,1.0069,0.0274,0.002,20.6696,2.9075,1.8853,1.006,0.1076,0.0115,20.5245,6.1857,2.3046,1.0348,0.0302,0.0026,20.3794,3.016,1.9034,1.0078,0.1187,0.0139,20.7819,6.6769,2.3589,1.0416,0.1432,0.0408,21.0092,7.7932,2.4866,1.1225,0.0543,0.0044,20.0346,3.9599,2.039,1.0134,0.0649,0.0048,20.3438,4.3876,2.108,1.0132,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 04:30:00",1273,12.77,17.14,0.0459,0.0022,19.9525,3.6267,1.9983,1.0061,0.0222,0.0013,20.1687,2.7114,1.8503,1.0043,0.0984,0.0089,20.8586,5.786,2.2628,1.0261,0.0963,0.0103,20.8832,5.6977,2.2583,1.0306,0.0586,0.0037,19.6133,4.1345,2.0616,1.0105,0.1139,0.0122,20.4314,6.4629,2.3386,1.0349,0.0667,0.0072,19.6133,4.4613,2.1023,1.0212,0.0412,0.0023,20.3274,3.4446,1.9735,1.007,0.0274,0.0021,20.4259,2.9073,1.8853,1.0061,0.1074,0.0114,20.2946,6.1761,2.3035,1.0343,0.0302,0.0024,20.1358,3.0167,1.9034,1.0074,0.1187,0.0138,20.4971,6.6775,2.3589,1.0414,0.1429,0.0407,20.7655,7.7808,2.4855,1.1224,0.0541,0.0044,19.8431,3.9517,2.0379,1.0133,0.0647,0.0049,20.1194,4.378,2.1068,1.0134,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 05:00:00",1274,12.77,16.96,0.0457,0.0022,19.7556,3.6185,1.9972,1.0061,0.0222,0.0015,19.9197,2.7107,1.8503,1.0049,0.0984,0.0088,20.6121,5.7866,2.2628,1.0258,0.0961,0.0103,20.6614,5.6879,2.2572,1.0303,0.0586,0.0035,19.4711,4.1353,2.0616,1.0101,0.1139,0.0122,20.2015,6.4632,2.3386,1.0348,0.0665,0.0074,19.4465,4.4511,2.1012,1.0217,0.0412,0.0023,20.1058,3.4445,1.9735,1.0071,0.0272,0.0022,20.196,2.8997,1.8842,1.0065,0.1074,0.0114,20.0811,6.176,2.3035,1.0343,0.03,0.0026,19.9717,3.0084,1.9023,1.008,0.1185,0.0137,20.3301,6.6668,2.3578,1.0411,0.143,0.0403,20.5491,7.7852,2.4855,1.1212,0.0539,0.0043,19.6325,3.9437,2.0368,1.013,0.0647,0.0046,19.9471,4.3795,2.1068,1.0128,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 05:30:00",1275,12.77,16.84,0.0456,0.0023,19.586,3.6176,1.9972,1.0066,0.022,0.0014,19.7063,2.704,1.8491,1.0047,0.0982,0.0087,20.3904,5.7766,2.2617,1.0256,0.0961,0.0101,20.415,5.6888,2.2572,1.03,0.0584,0.0036,19.2359,4.1262,2.0605,1.0102,0.1139,0.012,20.0291,6.4649,2.3386,1.0342,0.0662,0.0073,19.2797,4.4424,2.1001,1.0215,0.041,0.0023,19.9251,3.4368,1.9723,1.007,0.0272,0.002,19.9717,2.9007,1.8842,1.0057,0.1074,0.0113,19.8404,6.1766,2.3035,1.0341,0.03,0.0025,19.7528,3.0088,1.9023,1.0077,0.1185,0.0137,20.1413,6.667,2.3578,1.0411,0.1428,0.0403,20.3493,7.7729,2.4844,1.1211,0.0539,0.0042,19.4028,3.9443,2.0368,1.0127,0.0647,0.0047,19.72,4.3788,2.1068,1.0131,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 06:00:00",1276,12.77,16.81,0.0457,0.0021,19.3644,3.6186,1.9972,1.006,0.022,0.0016,19.5586,2.7034,1.8491,1.0052,0.0982,0.0086,20.166,5.7773,2.2617,1.0253,0.0959,0.0102,20.1988,5.6783,2.256,1.03,0.0582,0.0035,19.0554,4.1176,2.0594,1.0101,0.1137,0.012,19.8431,6.4532,2.3374,1.0343,0.066,0.0071,19.1347,4.4345,2.0989,1.0209,0.041,0.0023,19.7173,3.4369,1.9723,1.0069,0.0272,0.002,19.7638,2.9004,1.8842,1.006,0.1072,0.0111,19.6762,6.167,2.3024,1.0336,0.0298,0.0025,19.5668,3.0017,1.9011,1.0076,0.1182,0.0137,19.9471,6.6557,2.3566,1.041,0.1426,0.04,20.1413,7.7635,2.4832,1.1201,0.0537,0.0041,19.225,3.936,2.0356,1.0126,0.0644,0.0048,19.5231,4.3692,2.1057,1.0133,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 06:30:00",1277,12.77,16.86,0.0455,0.0019,19.2879,3.6116,1.9961,1.0054,0.022,0.0013,19.4411,2.7045,1.8491,1.0043,0.0982,0.0087,20.0073,5.7772,2.2617,1.0254,0.0959,0.0101,20.0073,5.6786,2.256,1.0299,0.0582,0.0035,18.9296,4.1179,2.0594,1.01,0.1137,0.012,19.6899,6.4529,2.3374,1.0344,0.0663,0.0072,19.0007,4.4431,2.1001,1.0211,0.041,0.0024,19.5368,3.4362,1.9723,1.0073,0.027,0.0022,19.6106,2.8926,1.883,1.0065,0.1072,0.011,19.5203,6.1677,2.3024,1.0333,0.0298,0.0026,19.4356,3.0013,1.9011,1.0078,0.1183,0.0135,19.7774,6.6567,2.3566,1.0406,0.1426,0.0398,19.9826,7.7653,2.4832,1.1196,0.0537,0.0042,19.0992,3.9357,2.0356,1.0128,0.0643,0.0046,19.3481,4.3617,2.1046,1.0127,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 07:00:00",1278,12.77,17.04,0.0455,0.002,19.1703,3.611,1.9961,1.0058,0.022,0.0013,19.3398,2.7044,1.8491,1.0044,0.0979,0.0085,19.8759,5.7678,2.2606,1.0249,0.0959,0.0099,19.8677,5.6799,2.256,1.0294,0.058,0.0035,18.8339,4.1092,2.0582,1.01,0.1137,0.012,19.5504,6.4536,2.3374,1.0342,0.066,0.0071,18.9269,4.4343,2.0989,1.0209,0.0408,0.0023,19.452,3.4291,1.9712,1.0069,0.027,0.0021,19.4875,2.8932,1.883,1.006,0.1072,0.0112,19.3973,6.1664,2.3024,1.0338,0.0298,0.0025,19.3234,3.0017,1.9011,1.0076,0.1183,0.0136,19.679,6.6563,2.3566,1.0408,0.1423,0.0398,19.8814,7.7525,2.4821,1.1197,0.0535,0.0042,19.0035,3.9271,2.0345,1.0128,0.0642,0.0047,19.2168,4.3612,2.1046,1.0129,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 07:30:00",1279,12.77,17.34,0.0455,0.0021,19.1648,3.6105,1.9961,1.006,0.0222,0.0016,19.3563,2.7102,1.8503,1.0052,0.098,0.0084,19.7911,5.7682,2.2606,1.0248,0.0959,0.01,19.7556,5.6794,2.256,1.0296,0.058,0.0036,18.8093,4.1085,2.0582,1.0103,0.1135,0.0119,19.5067,6.443,2.3363,1.034,0.0661,0.0071,18.9187,4.4348,2.0989,1.0207,0.0408,0.0022,19.3535,3.4292,1.9712,1.0068,0.027,0.0021,19.4629,2.8932,1.883,1.006,0.107,0.0109,19.3125,6.1579,2.3013,1.0328,0.0298,0.0026,19.2578,3.0014,1.9011,1.0078,0.1183,0.0135,19.6325,6.6571,2.3566,1.0405,0.1424,0.0395,19.761,7.7556,2.4821,1.1187,0.0535,0.0041,18.9734,3.9276,2.0345,1.0126,0.0643,0.0046,19.1374,4.3615,2.1046,1.0127,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 08:00:00",1280,12.77,17.87,0.0455,0.002,19.1839,3.6113,1.9961,1.0056,0.022,0.0016,19.4383,2.7035,1.8491,1.0051,0.0979,0.0086,19.7501,5.7673,2.2606,1.0251,0.0957,0.0099,19.7036,5.6695,2.2549,1.0294,0.058,0.0037,18.8257,4.108,2.0582,1.0106,0.1135,0.0118,19.4848,6.4435,2.3363,1.0338,0.066,0.0072,18.9761,4.4342,2.0989,1.021,0.0408,0.0024,19.3644,3.4283,1.9712,1.0074,0.027,0.0022,19.4602,2.8928,1.883,1.0063,0.1069,0.011,19.3234,6.1565,2.3013,1.0333,0.0298,0.0026,19.2851,3.0014,1.9011,1.0078,0.1183,0.0135,19.6051,6.6571,2.3566,1.0405,0.1424,0.0396,19.7173,7.7549,2.4821,1.1189,0.0535,0.0041,18.957,3.9279,2.0345,1.0124,0.064,0.0046,19.1183,4.3525,2.1035,1.0127,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 08:30:00",1281,12.77,19.08,0.0453,0.002,19.3836,3.6029,1.9949,1.0057,0.022,0.0014,19.7364,2.704,1.8491,1.0047,0.0979,0.0086,19.8184,5.7669,2.2606,1.0253,0.0957,0.0099,19.7556,5.6695,2.2549,1.0294,0.058,0.0036,18.9761,4.1087,2.0582,1.0102,0.1135,0.0118,19.5751,6.4435,2.3363,1.0338,0.0662,0.0073,19.2059,4.4423,2.1001,1.0215,0.0408,0.0023,19.4411,3.429,1.9712,1.0069,0.027,0.002,19.586,2.8933,1.883,1.006,0.1069,0.011,19.4438,6.1572,2.3013,1.0331,0.0298,0.0026,19.4219,3.0013,1.9011,1.0078,0.118,0.0135,19.7419,6.6455,2.3555,1.0405,0.1421,0.0397,19.8212,7.7409,2.481,1.1193,0.0535,0.0042,19.1129,3.9275,2.0345,1.0126,0.064,0.0047,19.1484,4.352,2.1035,1.0129,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 09:00:00",1282,12.77,21.02,0.0455,0.0021,19.917,3.6108,1.9961,1.0059,0.0222,0.0015,20.5354,2.7105,1.8503,1.005,0.0979,0.0085,20.0921,5.7675,2.2606,1.025,0.0956,0.0101,20.0209,5.6683,2.2549,1.0299,0.0582,0.0036,19.3809,4.1171,2.0594,1.0104,0.1134,0.012,19.8923,6.442,2.3363,1.0343,0.0662,0.0074,19.6981,4.442,2.1001,1.0216,0.0408,0.0023,19.6708,3.429,1.9712,1.0069,0.0272,0.0021,19.9881,2.9002,1.8842,1.0061,0.1072,0.0111,19.7392,6.1671,2.3024,1.0335,0.03,0.0026,19.8322,3.0085,1.9023,1.0079,0.118,0.0136,20.103,6.6451,2.3555,1.0407,0.1422,0.0402,20.1085,7.749,2.4821,1.1207,0.0535,0.004,19.4711,3.9283,2.0345,1.0122,0.064,0.0046,19.3453,4.3528,2.1035,1.0126,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 09:30:00",1283,12.77,23.21,0.0455,0.0022,20.5929,3.6103,1.9961,1.0061,0.0224,0.0016,21.5219,2.7173,1.8514,1.0051,0.0982,0.0086,20.5546,5.7773,2.2617,1.0253,0.0957,0.01,20.4177,5.6694,2.2549,1.0295,0.0584,0.0035,19.9908,4.1264,2.0605,1.0101,0.1137,0.0122,20.3958,6.4517,2.3374,1.0348,0.0669,0.0075,20.3794,4.4689,2.1035,1.022,0.0408,0.0022,20.1167,3.4296,1.9712,1.0066,0.0273,0.0023,20.5628,2.9063,1.8853,1.0068,0.1072,0.0112,20.1687,6.1665,2.3024,1.0337,0.0302,0.0026,20.3849,3.0157,1.9034,1.0081,0.1177,0.0137,20.6285,6.6326,2.3544,1.0411,0.1422,0.0404,20.4916,7.7468,2.4821,1.1213,0.0537,0.0041,19.9799,3.9364,2.0356,1.0124,0.0638,0.0046,19.7091,4.3434,2.1023,1.0128,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 10:00:00",1284,12.77,26.22,0.0456,0.0023,21.6673,3.6177,1.9972,1.0065,0.0229,0.0015,22.8245,2.738,1.8548,1.005,0.0984,0.0088,21.2148,5.7867,2.2628,1.0258,0.0956,0.01,21.0613,5.6691,2.2549,1.0296,0.0588,0.0038,20.8202,4.1424,2.0628,1.0109,0.1141,0.0126,21.064,6.4709,2.3397,1.036,0.0675,0.0077,21.3299,4.4949,2.1068,1.0228,0.041,0.0024,20.7572,3.4365,1.9723,1.0071,0.0277,0.0022,21.3765,2.9212,1.8876,1.0064,0.1074,0.0115,20.7655,6.1752,2.3035,1.0346,0.0306,0.0025,21.2093,3.0311,1.9057,1.0076,0.1177,0.0137,21.4259,6.6322,2.3544,1.0412,0.1424,0.0409,21.1243,7.7539,2.4832,1.1229,0.0539,0.0043,20.6943,3.9436,2.0368,1.0131,0.0638,0.0048,20.196,4.3424,2.1023,1.0132,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
"2015-03-15 10:30:00",1285,12.77,29.58,0.046,0.0025,23.0863,3.6331,1.9995,1.0071,0.0233,0.0016,24.6246,2.7518,1.8571,1.0051,0.0986,0.0089,22.1176,5.7963,2.264,1.0262,0.0958,0.0103,21.8704,5.6773,2.256,1.0304,0.0592,0.0041,21.8457,4.1586,2.065,1.0116,0.1145,0.0131,22.1066,6.4895,2.3419,1.0374,0.0684,0.0079,22.5685,4.5311,2.1114,1.0232,0.0414,0.0023,21.6152,3.4528,1.9746,1.0069,0.0283,0.0021,22.453,2.9429,1.891,1.0063,0.1078,0.0117,21.5932,6.1953,2.3058,1.0354,0.0311,0.0026,22.4035,3.0529,1.909,1.0079,0.1179,0.0139,22.475,6.642,2.3555,1.0418,0.1427,0.0418,21.9638,7.7704,2.4855,1.1255,0.0545,0.0044,21.6591,3.9685,2.0402,1.0134,0.064,0.0046,20.8695,4.3523,2.1035,1.0128,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0,"NAN",0,0,0,0,0
